2025-05-18 02:55:22 | INFO     | __main__:main:130 | Experiment Name -- dataset_nq-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides
2025-05-18 03:05:47 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.28 seconds
2025-05-18 03:05:47 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.4s elapsed, 3.8 it/s]
2025-05-18 03:05:47 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.26 seconds
2025-05-18 03:05:47 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.8 it/s]
2025-05-18 03:05:47 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [601.5s elapsed, 0.0 it/s]
2025-05-18 03:05:47 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 03:05:47 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 03:06:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [71.7s elapsed, 0.0 it/s]
2025-05-18 03:08:04 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [137.3s elapsed, 0.0 it/s]
2025-05-18 03:09:02 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [194.8s elapsed, 0.0 it/s]
2025-05-18 03:09:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [252.3s elapsed, 0.0 it/s]
2025-05-18 03:10:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [309.7s elapsed, 0.0 it/s]
2025-05-18 03:11:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [367.3s elapsed, 0.0 it/s]
2025-05-18 03:12:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [425.8s elapsed, 0.0 it/s]
2025-05-18 03:13:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [482.5s elapsed, 0.0 it/s]
2025-05-18 03:14:46 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [538.8s elapsed, 0.0 it/s]
2025-05-18 03:15:42 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [595.2s elapsed, 0.0 it/s]
2025-05-18 03:15:42 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 03:15:42 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.30 seconds
2025-05-18 03:15:43 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.24 seconds
2025-05-18 03:15:43 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.21 seconds
2025-05-18 03:15:43 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.15 seconds
2025-05-18 03:15:43 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.26 seconds
2025-05-18 03:15:43 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.2s elapsed, 4.2 it/s]
2025-05-18 03:15:44 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.26 seconds
2025-05-18 03:15:44 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.30 seconds
2025-05-18 03:15:44 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.29 seconds
2025-05-18 03:15:44 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.26 seconds
2025-05-18 03:15:44 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.3s elapsed, 3.8 it/s]
2025-05-18 03:15:45 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.25 seconds
2025-05-18 03:15:45 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.6s elapsed, 3.9 it/s]
2025-05-18 03:15:45 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [1199.3s elapsed, 0.0 it/s]
2025-05-18 03:15:45 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 03:15:45 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 03:16:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [70.7s elapsed, 0.0 it/s]
2025-05-18 03:17:58 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [133.6s elapsed, 0.0 it/s]
2025-05-18 03:18:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [190.1s elapsed, 0.0 it/s]
2025-05-18 03:19:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [246.6s elapsed, 0.0 it/s]
2025-05-18 03:20:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [303.9s elapsed, 0.0 it/s]
2025-05-18 03:21:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [360.3s elapsed, 0.0 it/s]
2025-05-18 03:22:41 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [416.7s elapsed, 0.0 it/s]
2025-05-18 03:23:38 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [473.2s elapsed, 0.0 it/s]
2025-05-18 03:24:34 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [529.4s elapsed, 0.0 it/s]
2025-05-18 03:25:31 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [585.8s elapsed, 0.0 it/s]
2025-05-18 03:25:31 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 03:25:31 | INFO     | __main__:timed:49 | [Iter_2_question_20_removal] took 0.30 seconds
2025-05-18 03:25:31 | INFO     | __main__:timed:49 | [Iter_2_question_21_removal] took 0.27 seconds
2025-05-18 03:25:31 | INFO     | __main__:timed:49 | [Iter_2_question_22_removal] took 0.28 seconds
2025-05-18 03:25:32 | INFO     | __main__:timed:49 | [Iter_2_question_23_removal] took 0.29 seconds
2025-05-18 03:25:32 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.2s elapsed, 3.4 it/s]
2025-05-18 03:25:32 | INFO     | __main__:timed:49 | [Iter_2_question_24_removal] took 0.22 seconds
2025-05-18 03:25:32 | INFO     | __main__:timed:49 | [Iter_2_question_25_removal] took 0.12 seconds
2025-05-18 03:25:32 | INFO     | __main__:timed:49 | [Iter_2_question_26_removal] took 0.23 seconds
2025-05-18 03:25:33 | INFO     | __main__:timed:49 | [Iter_2_question_27_removal] took 0.24 seconds
2025-05-18 03:25:33 | INFO     | __main__:timed:49 | [Iter_2_question_28_removal] took 0.30 seconds
2025-05-18 03:25:33 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.3s elapsed, 3.9 it/s]
2025-05-18 03:25:33 | INFO     | __main__:timed:49 | [Iter_2_question_29_removal] took 0.25 seconds
2025-05-18 03:25:33 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.6s elapsed, 3.9 it/s]
2025-05-18 03:25:33 | INFO     | src.utils:update:256 | Processing iterations: 3/10 [1787.7s elapsed, 0.0 it/s]
2025-05-18 03:25:33 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 03:25:33 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 03:26:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [56.6s elapsed, 0.0 it/s]
2025-05-18 03:27:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [112.9s elapsed, 0.0 it/s]
2025-05-18 03:28:22 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [169.3s elapsed, 0.0 it/s]
2025-05-18 03:29:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [225.7s elapsed, 0.0 it/s]
2025-05-18 03:30:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [282.2s elapsed, 0.0 it/s]
2025-05-18 03:31:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [338.6s elapsed, 0.0 it/s]
2025-05-18 03:32:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [395.1s elapsed, 0.0 it/s]
2025-05-18 03:33:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [451.7s elapsed, 0.0 it/s]
2025-05-18 03:34:01 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [508.2s elapsed, 0.0 it/s]
2025-05-18 03:34:58 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [564.6s elapsed, 0.0 it/s]
2025-05-18 03:34:58 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 03:34:58 | INFO     | __main__:timed:49 | [Iter_3_question_30_removal] took 0.20 seconds
2025-05-18 03:34:58 | INFO     | __main__:timed:49 | [Iter_3_question_31_removal] took 0.23 seconds
2025-05-18 03:34:59 | INFO     | __main__:timed:49 | [Iter_3_question_32_removal] took 0.30 seconds
2025-05-18 03:34:59 | INFO     | __main__:timed:49 | [Iter_3_question_33_removal] took 0.24 seconds
2025-05-18 03:34:59 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.0s elapsed, 3.9 it/s]
2025-05-18 03:34:59 | INFO     | __main__:timed:49 | [Iter_3_question_34_removal] took 0.22 seconds
2025-05-18 03:34:59 | INFO     | __main__:timed:49 | [Iter_3_question_35_removal] took 0.34 seconds
2025-05-18 03:35:00 | INFO     | __main__:timed:49 | [Iter_3_question_36_removal] took 0.30 seconds
2025-05-18 03:35:00 | INFO     | __main__:timed:49 | [Iter_3_question_37_removal] took 0.25 seconds
2025-05-18 03:35:00 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.2s elapsed, 3.7 it/s]
2025-05-18 03:35:00 | INFO     | __main__:timed:49 | [Iter_3_question_38_removal] took 0.31 seconds
2025-05-18 03:35:01 | INFO     | __main__:timed:49 | [Iter_3_question_39_removal] took 0.30 seconds
2025-05-18 03:35:01 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.8s elapsed, 3.6 it/s]
2025-05-18 03:35:01 | INFO     | src.utils:update:256 | Processing iterations: 4/10 [2355.1s elapsed, 0.0 it/s]
2025-05-18 03:35:01 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 03:35:01 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 03:36:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [71.1s elapsed, 0.0 it/s]
2025-05-18 03:37:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [139.8s elapsed, 0.0 it/s]
2025-05-18 03:38:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [196.6s elapsed, 0.0 it/s]
2025-05-18 03:39:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [253.3s elapsed, 0.0 it/s]
2025-05-18 03:40:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [309.9s elapsed, 0.0 it/s]
2025-05-18 03:41:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [366.6s elapsed, 0.0 it/s]
2025-05-18 03:42:04 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [423.2s elapsed, 0.0 it/s]
2025-05-18 03:43:01 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [480.0s elapsed, 0.0 it/s]
2025-05-18 03:43:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [536.9s elapsed, 0.0 it/s]
2025-05-18 03:44:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [593.8s elapsed, 0.0 it/s]
2025-05-18 03:44:54 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 03:44:55 | INFO     | __main__:timed:49 | [Iter_4_question_40_removal] took 0.22 seconds
2025-05-18 03:44:55 | INFO     | __main__:timed:49 | [Iter_4_question_41_removal] took 0.25 seconds
2025-05-18 03:44:55 | INFO     | __main__:timed:49 | [Iter_4_question_42_removal] took 0.30 seconds
2025-05-18 03:44:55 | INFO     | __main__:timed:49 | [Iter_4_question_43_removal] took 0.28 seconds
2025-05-18 03:44:55 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.1s elapsed, 3.7 it/s]
2025-05-18 03:44:56 | INFO     | __main__:timed:49 | [Iter_4_question_44_removal] took 0.30 seconds
2025-05-18 03:44:56 | INFO     | __main__:timed:49 | [Iter_4_question_45_removal] took 0.25 seconds
2025-05-18 03:44:56 | INFO     | __main__:timed:49 | [Iter_4_question_46_removal] took 0.30 seconds
2025-05-18 03:44:57 | INFO     | __main__:timed:49 | [Iter_4_question_47_removal] took 0.30 seconds
2025-05-18 03:44:57 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.3s elapsed, 3.5 it/s]
2025-05-18 03:44:57 | INFO     | __main__:timed:49 | [Iter_4_question_48_removal] took 0.29 seconds
2025-05-18 03:44:57 | INFO     | __main__:timed:49 | [Iter_4_question_49_removal] took 0.29 seconds
2025-05-18 03:44:57 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.9s elapsed, 3.5 it/s]
2025-05-18 03:44:57 | INFO     | src.utils:update:256 | Processing iterations: 5/10 [2951.7s elapsed, 0.0 it/s]
2025-05-18 03:44:57 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 03:44:57 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 03:45:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [59.6s elapsed, 0.0 it/s]
2025-05-18 03:46:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [116.6s elapsed, 0.0 it/s]
2025-05-18 03:47:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [173.6s elapsed, 0.0 it/s]
2025-05-18 03:48:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [230.5s elapsed, 0.0 it/s]
2025-05-18 03:49:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [287.5s elapsed, 0.0 it/s]
2025-05-18 03:50:42 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [344.4s elapsed, 0.0 it/s]
2025-05-18 03:51:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [410.7s elapsed, 0.0 it/s]
2025-05-18 03:52:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [473.5s elapsed, 0.0 it/s]
2025-05-18 03:53:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [530.7s elapsed, 0.0 it/s]
2025-05-18 03:54:47 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [590.0s elapsed, 0.0 it/s]
2025-05-18 03:54:47 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 03:54:48 | INFO     | __main__:timed:49 | [Iter_5_question_50_removal] took 0.30 seconds
2025-05-18 03:54:48 | INFO     | __main__:timed:49 | [Iter_5_question_51_removal] took 0.29 seconds
2025-05-18 03:54:48 | INFO     | __main__:timed:49 | [Iter_5_question_52_removal] took 0.24 seconds
2025-05-18 03:54:48 | INFO     | __main__:timed:49 | [Iter_5_question_53_removal] took 0.23 seconds
2025-05-18 03:54:48 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.1s elapsed, 3.6 it/s]
2025-05-18 03:54:49 | INFO     | __main__:timed:49 | [Iter_5_question_54_removal] took 0.30 seconds
2025-05-18 03:54:49 | INFO     | __main__:timed:49 | [Iter_5_question_55_removal] took 0.28 seconds
2025-05-18 03:54:49 | INFO     | __main__:timed:49 | [Iter_5_question_56_removal] took 0.20 seconds
2025-05-18 03:54:49 | INFO     | __main__:timed:49 | [Iter_5_question_57_removal] took 0.28 seconds
2025-05-18 03:54:49 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.2s elapsed, 3.7 it/s]
2025-05-18 03:54:50 | INFO     | __main__:timed:49 | [Iter_5_question_58_removal] took 0.25 seconds
2025-05-18 03:54:50 | INFO     | __main__:timed:49 | [Iter_5_question_59_removal] took 0.24 seconds
2025-05-18 03:54:50 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-18 03:54:50 | INFO     | src.utils:update:256 | Processing iterations: 6/10 [3544.4s elapsed, 0.0 it/s]
2025-05-18 03:54:50 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 03:54:50 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 03:55:47 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [56.7s elapsed, 0.0 it/s]
2025-05-18 03:56:43 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [113.5s elapsed, 0.0 it/s]
2025-05-18 03:57:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [170.2s elapsed, 0.0 it/s]
2025-05-18 03:58:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [227.0s elapsed, 0.0 it/s]
2025-05-18 03:59:34 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [283.7s elapsed, 0.0 it/s]
2025-05-18 04:00:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [340.2s elapsed, 0.0 it/s]
2025-05-18 04:01:27 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [396.9s elapsed, 0.0 it/s]
2025-05-18 04:02:23 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [453.6s elapsed, 0.0 it/s]
2025-05-18 04:03:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [510.4s elapsed, 0.0 it/s]
2025-05-18 04:04:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [567.2s elapsed, 0.0 it/s]
2025-05-18 04:04:17 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 04:04:17 | INFO     | __main__:timed:49 | [Iter_6_question_60_removal] took 0.21 seconds
2025-05-18 04:04:18 | INFO     | __main__:timed:49 | [Iter_6_question_61_removal] took 0.25 seconds
2025-05-18 04:04:18 | INFO     | __main__:timed:49 | [Iter_6_question_62_removal] took 0.28 seconds
2025-05-18 04:04:18 | INFO     | __main__:timed:49 | [Iter_6_question_63_removal] took 0.28 seconds
2025-05-18 04:04:18 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.1s elapsed, 3.8 it/s]
2025-05-18 04:04:18 | INFO     | __main__:timed:49 | [Iter_6_question_64_removal] took 0.23 seconds
2025-05-18 04:04:19 | INFO     | __main__:timed:49 | [Iter_6_question_65_removal] took 0.28 seconds
2025-05-18 04:04:19 | INFO     | __main__:timed:49 | [Iter_6_question_66_removal] took 0.29 seconds
2025-05-18 04:04:19 | INFO     | __main__:timed:49 | [Iter_6_question_67_removal] took 0.29 seconds
2025-05-18 04:04:19 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.2s elapsed, 3.7 it/s]
2025-05-18 04:04:20 | INFO     | __main__:timed:49 | [Iter_6_question_68_removal] took 0.23 seconds
2025-05-18 04:04:20 | INFO     | __main__:timed:49 | [Iter_6_question_69_removal] took 0.30 seconds
2025-05-18 04:04:20 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-18 04:04:20 | INFO     | src.utils:update:256 | Processing iterations: 7/10 [4114.4s elapsed, 0.0 it/s]
2025-05-18 04:04:20 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 04:04:20 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 04:05:18 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [58.1s elapsed, 0.0 it/s]
2025-05-18 04:06:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [117.2s elapsed, 0.0 it/s]
2025-05-18 04:07:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [179.6s elapsed, 0.0 it/s]
2025-05-18 04:08:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [237.4s elapsed, 0.0 it/s]
2025-05-18 04:09:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [295.5s elapsed, 0.0 it/s]
2025-05-18 04:10:13 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [353.5s elapsed, 0.0 it/s]
2025-05-18 04:11:11 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [411.4s elapsed, 0.0 it/s]
2025-05-18 04:12:09 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [469.5s elapsed, 0.0 it/s]
2025-05-18 04:13:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [527.5s elapsed, 0.0 it/s]
2025-05-18 04:14:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [585.4s elapsed, 0.0 it/s]
2025-05-18 04:14:05 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 04:14:06 | INFO     | __main__:timed:49 | [Iter_7_question_70_removal] took 0.27 seconds
2025-05-18 04:14:06 | INFO     | __main__:timed:49 | [Iter_7_question_71_removal] took 0.29 seconds
2025-05-18 04:14:06 | INFO     | __main__:timed:49 | [Iter_7_question_72_removal] took 0.18 seconds
2025-05-18 04:14:06 | INFO     | __main__:timed:49 | [Iter_7_question_73_removal] took 0.28 seconds
2025-05-18 04:14:06 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.0s elapsed, 3.8 it/s]
2025-05-18 04:14:07 | INFO     | __main__:timed:49 | [Iter_7_question_74_removal] took 0.29 seconds
2025-05-18 04:14:07 | INFO     | __main__:timed:49 | [Iter_7_question_75_removal] took 0.30 seconds
2025-05-18 04:14:07 | INFO     | __main__:timed:49 | [Iter_7_question_76_removal] took 0.29 seconds
2025-05-18 04:14:08 | INFO     | __main__:timed:49 | [Iter_7_question_77_removal] took 0.30 seconds
2025-05-18 04:14:08 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.2s elapsed, 3.6 it/s]
2025-05-18 04:14:08 | INFO     | __main__:timed:49 | [Iter_7_question_78_removal] took 0.18 seconds
2025-05-18 04:14:08 | INFO     | __main__:timed:49 | [Iter_7_question_79_removal] took 0.29 seconds
2025-05-18 04:14:08 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-18 04:14:08 | INFO     | src.utils:update:256 | Processing iterations: 8/10 [4702.6s elapsed, 0.0 it/s]
2025-05-18 04:14:08 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 04:14:08 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 04:15:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [71.3s elapsed, 0.0 it/s]
2025-05-18 04:16:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [138.4s elapsed, 0.0 it/s]
2025-05-18 04:17:23 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [195.2s elapsed, 0.0 it/s]
2025-05-18 04:18:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [252.1s elapsed, 0.0 it/s]
2025-05-18 04:19:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [309.0s elapsed, 0.0 it/s]
2025-05-18 04:20:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [365.9s elapsed, 0.0 it/s]
2025-05-18 04:21:11 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [423.0s elapsed, 0.0 it/s]
2025-05-18 04:22:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [479.6s elapsed, 0.0 it/s]
2025-05-18 04:23:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [536.6s elapsed, 0.0 it/s]
2025-05-18 04:24:01 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [593.5s elapsed, 0.0 it/s]
